Tiempo UTC-4,Registros validados
01-04-2022,15
02-04-2022,11
03-04-2022,27
04-04-2022,15
05-04-2022,22
06-04-2022,35
07-04-2022,42
08-04-2022,48
09-04-2022,40
10-04-2022,24
11-04-2022,13
12-04-2022,22
13-04-2022,33
14-04-2022,48
15-04-2022,48
16-04-2022,38
17-04-2022,45
18-04-2022,60
19-04-2022,50
20-04-2022,40
21-04-2022,41
22-04-2022,33
23-04-2022,16
24-04-2022,31
25-04-2022,38
26-04-2022,37
27-04-2022,15
28-04-2022,30
29-04-2022,28
30-04-2022,27
01-05-2022,43
02-05-2022,38
03-05-2022,29
04-05-2022,25
05-05-2022,34
06-05-2022,37
07-05-2022,30
08-05-2022,36
09-05-2022,32
10-05-2022,41
11-05-2022,48
12-05-2022,49
13-05-2022,50
14-05-2022,41
15-05-2022,52
16-05-2022,52
17-05-2022,41
18-05-2022,29
19-05-2022,37
20-05-2022,20
21-05-2022,27
22-05-2022,37
23-05-2022,43
24-05-2022,30
25-05-2022,23
26-05-2022,29
27-05-2022,36
28-05-2022,35
29-05-2022,31
30-05-2022,31
31-05-2022,29
01-06-2022,32
02-06-2022,47
03-06-2022,40
04-06-2022,29
05-06-2022,36
06-06-2022,29
07-06-2022,32
08-06-2022,47
09-06-2022,42
10-06-2022,34
11-06-2022,40
12-06-2022,38
13-06-2022,49
14-06-2022,66
15-06-2022,42
16-06-2022,23
17-06-2022,44
18-06-2022,37
19-06-2022,36
20-06-2022,26
21-06-2022,25
22-06-2022,35
23-06-2022,20
24-06-2022,17
25-06-2022,26
26-06-2022,37
27-06-2022,38
28-06-2022,42
29-06-2022,41
30-06-2022,40
01-07-2022,24
02-07-2022,25
03-07-2022,32
04-07-2022,43
05-07-2022,52
06-07-2022,57
07-07-2022,54
08-07-2022,50
09-07-2022,40
10-07-2022,28
11-07-2022,38
12-07-2022,35
13-07-2022,27
14-07-2022,33
15-07-2022,30
16-07-2022,33
17-07-2022,39
18-07-2022,35
19-07-2022,27
20-07-2022,31
21-07-2022,41
22-07-2022,41
23-07-2022,55
24-07-2022,49
25-07-2022,44
26-07-2022,48
27-07-2022,43
28-07-2022,51
29-07-2022,56
30-07-2022,37
31-07-2022,38
01-08-2022,25
02-08-2022,29
03-08-2022,33
04-08-2022,31
05-08-2022,34
06-08-2022,37
07-08-2022,42
08-08-2022,55
09-08-2022,56
10-08-2022,57
11-08-2022,60
12-08-2022,21
13-08-2022,24
14-08-2022,17
15-08-2022,22
16-08-2022,42
17-08-2022,53
18-08-2022,45
19-08-2022,27
20-08-2022,34
21-08-2022,76
22-08-2022,49
23-08-2022,37
24-08-2022,36
25-08-2022,36
26-08-2022,45
27-08-2022,50
28-08-2022,50
29-08-2022,36
30-08-2022,36
31-08-2022,45
01-09-2022,50
02-09-2022,50
03-09-2022,24
04-09-2022,20
05-09-2022,16
06-09-2022,22
07-09-2022,33
08-09-2022,34
09-09-2022,35
10-09-2022,47
11-09-2022,48
12-09-2022,44
13-09-2022,51
14-09-2022,38
15-09-2022,43
16-09-2022,56
17-09-2022,54
18-09-2022,44
19-09-2022,33
20-09-2022,49
21-09-2022,44
22-09-2022,42
23-09-2022,33
24-09-2022,39
25-09-2022,46
26-09-2022,40
27-09-2022,31
28-09-2022,32
29-09-2022,47
30-09-2022,43
01-10-2022,46
02-10-2022,49
03-10-2022,53
04-10-2022,54
05-10-2022,57
06-10-2022,44
07-10-2022,31
08-10-2022,18
09-10-2022,21
10-10-2022,23
11-10-2022,27
12-10-2022,34
13-10-2022,29
14-10-2022,24
15-10-2022,23
16-10-2022,30
17-10-2022,49
18-10-2022,40
19-10-2022,43
20-10-2022,51
21-10-2022,75
22-10-2022,74
23-10-2022,20
24-10-2022,29
25-10-2022,24
26-10-2022,23
27-10-2022,30
28-10-2022,49
29-10-2022,40
30-10-2022,43
31-10-2022,51
01-11-2022,75
02-11-2022,74
03-11-2022,20
04-11-2022,29
05-11-2022,24
06-11-2022,23
07-11-2022,30
08-11-2022,49
09-11-2022,40
10-11-2022,43
11-11-2022,51
12-11-2022,75
13-11-2022,74
14-11-2022,20
15-11-2022,39
16-11-2022,40
17-11-2022,40
18-11-2022,50
19-11-2022,23
20-11-2022,10
21-11-2022,32
22-11-2022,26
23-11-2022,24
24-11-2022,31
25-11-2022,39
26-11-2022,40
27-11-2022,40
28-11-2022,50
29-11-2022,48
30-11-2022,50
01-12-2022,52
02-12-2022,41
03-12-2022,30
04-12-2022,39
05-12-2022,42
06-12-2022,50
07-12-2022,51
08-12-2022,43
09-12-2022,29
10-12-2022,22
11-12-2022,37
12-12-2022,49
13-12-2022,46
14-12-2022,36
15-12-2022,41
16-12-2022,79
17-12-2022,46
18-12-2022,52
19-12-2022,61
20-12-2022,70
21-12-2022,68
22-12-2022,58
23-12-2022,53
24-12-2022,46
25-12-2022,78
26-12-2022,43
27-12-2022,38
28-12-2022,35
29-12-2022,37
30-12-2022,37
31-12-2022,32
