Tiempo UTC-4,Registros validados
01-04-2022,52
02-04-2022,54
03-04-2022,48
04-04-2022,48
05-04-2022,49
06-04-2022,52
07-04-2022,38
08-04-2022,53
09-04-2022,52
10-04-2022,33
11-04-2022,36
12-04-2022,43
13-04-2022,41
14-04-2022,42
15-04-2022,46
16-04-2022,38
17-04-2022,21
18-04-2022,15
19-04-2022,25
20-04-2022,22
21-04-2022,25
22-04-2022,61
23-04-2022,55
24-04-2022,25
25-04-2022,37
26-04-2022,49
27-04-2022,48
28-04-2022,41
29-04-2022,42
30-04-2022,62
01-05-2022,48
02-05-2022,34
03-05-2022,48
04-05-2022,53
05-05-2022,57
06-05-2022,53
07-05-2022,57
08-05-2022,49
09-05-2022,45
10-05-2022,42
11-05-2022,33
12-05-2022,29
13-05-2022,31
14-05-2022,46
15-05-2022,49
16-05-2022,58
17-05-2022,47
18-05-2022,50
19-05-2022,43
20-05-2022,58
21-05-2022,40
22-05-2022,22
23-05-2022,34
24-05-2022,27
25-05-2022,37
26-05-2022,38
27-05-2022,48
28-05-2022,48
29-05-2022,48
30-05-2022,44
31-05-2022,43
01-06-2022,41
02-06-2022,50
03-06-2022,38
04-06-2022,25
05-06-2022,28
06-06-2022,29
07-06-2022,39
08-06-2022,41
09-06-2022,22
10-06-2022,40
11-06-2022,22
12-06-2022,13
13-06-2022,16
14-06-2022,9
15-06-2022,8
16-06-2022,5
17-06-2022,10
18-06-2022,27
19-06-2022,30
20-06-2022,39
21-06-2022,33
22-06-2022,35
23-06-2022,37
24-06-2022,40
25-06-2022,28
26-06-2022,26
27-06-2022,30
28-06-2022,20
29-06-2022,16
30-06-2022,17
01-07-2022,24
02-07-2022,27
03-07-2022,32
04-07-2022,33
05-07-2022,42
06-07-2022,35
07-07-2022,36
08-07-2022,11
09-07-2022,24
10-07-2022,26
11-07-2022,30
12-07-2022,44
13-07-2022,38
14-07-2022,34
15-07-2022,31
16-07-2022,40
17-07-2022,41
18-07-2022,29
19-07-2022,17
20-07-2022,36
21-07-2022,40
22-07-2022,38
23-07-2022,37
24-07-2022,30
25-07-2022,18
26-07-2022,37
27-07-2022,36
28-07-2022,34
29-07-2022,34
30-07-2022,30
31-07-2022,29
01-08-2022,40
02-08-2022,46
03-08-2022,42
04-08-2022,31
05-08-2022,21
06-08-2022,42
07-08-2022,39
08-08-2022,39
09-08-2022,35
10-08-2022,38
11-08-2022,28
12-08-2022,14
13-08-2022,22
14-08-2022,27
15-08-2022,40
16-08-2022,38
17-08-2022,26
18-08-2022,32
19-08-2022,37
20-08-2022,39
21-08-2022,31
22-08-2022,40
23-08-2022,39
24-08-2022,33
25-08-2022,27
26-08-2022,15
27-08-2022,23
28-08-2022,25
29-08-2022,30
30-08-2022,16
31-08-2022,18
01-09-2022,31
02-09-2022,34
03-09-2022,29
04-09-2022,21
05-09-2022,45
06-09-2022,36
07-09-2022,36
08-09-2022,27
09-09-2022,32
10-09-2022,16
11-09-2022,18
12-09-2022,31
13-09-2022,36
14-09-2022,43
15-09-2022,44
16-09-2022,43
17-09-2022,45
18-09-2022,65
19-09-2022,25
20-09-2022,32
21-09-2022,34
22-09-2022,23
23-09-2022,21
24-09-2022,23
25-09-2022,20
26-09-2022,28
27-09-2022,30
28-09-2022,18
29-09-2022,23
30-09-2022,30
01-10-2022,28
02-10-2022,33
03-10-2022,35
04-10-2022,30
05-10-2022,33
06-10-2022,35
07-10-2022,32
08-10-2022,34
09-10-2022,26
10-10-2022,28
11-10-2022,33
12-10-2022,35
13-10-2022,30
14-10-2022,33
15-10-2022,35
16-10-2022,32
17-10-2022,34
18-10-2022,26
19-10-2022,23
20-10-2022,13
21-10-2022,32
22-10-2022,20
23-10-2022,20
24-10-2022,13
25-10-2022,19
26-10-2022,46
27-10-2022,72
28-10-2022,13
29-10-2022,87
30-10-2022,24
31-10-2022,65
01-11-2022,42
02-11-2022,29
03-11-2022,18
04-11-2022,37
05-11-2022,11
06-11-2022,34
07-11-2022,54
08-11-2022,44
09-11-2022,36
10-11-2022,42
11-11-2022,15
12-11-2022,17
13-11-2022,27
14-11-2022,22
15-11-2022,17
16-11-2022,13
17-11-2022,15
18-11-2022,15
19-11-2022,20
20-11-2022,35
21-11-2022,39
22-11-2022,40
23-11-2022,26
24-11-2022,24
25-11-2022,23
26-11-2022,33
27-11-2022,32
28-11-2022,43
29-11-2022,40
30-11-2022,45
01-12-2022,51
02-12-2022,50
03-12-2022,37
04-12-2022,28
05-12-2022,36
06-12-2022,37
07-12-2022,34
08-12-2022,28
09-12-2022,27
10-12-2022,25
11-12-2022,37
12-12-2022,24
13-12-2022,32
14-12-2022,42
15-12-2022,51
16-12-2022,46
17-12-2022,54
18-12-2022,33
19-12-2022,36
20-12-2022,37
21-12-2022,38
22-12-2022,27
23-12-2022,23
24-12-2022,24
25-12-2022,31
26-12-2022,33
27-12-2022,33
28-12-2022,43
29-12-2022,27
30-12-2022,29
31-12-2022,23
