Tiempo UTC-4,Registros validados
01-04-2022,42
02-04-2022,40
03-04-2022,40
04-04-2022,51
05-04-2022,47
06-04-2022,46
07-04-2022,55
08-04-2022,43
09-04-2022,36
10-04-2022,26
11-04-2022,36
12-04-2022,44
13-04-2022,45
14-04-2022,39
15-04-2022,38
16-04-2022,36
17-04-2022,52
18-04-2022,60
19-04-2022,51
20-04-2022,41
21-04-2022,46
22-04-2022,42
23-04-2022,32
24-04-2022,37
25-04-2022,37
26-04-2022,34
27-04-2022,43
28-04-2022,45
29-04-2022,21
30-04-2022,29
01-05-2022,34
02-05-2022,21
03-05-2022,26
04-05-2022,18
05-05-2022,30
06-05-2022,38
07-05-2022,41
08-05-2022,31
09-05-2022,38
10-05-2022,46
11-05-2022,43
12-05-2022,39
13-05-2022,52
14-05-2022,54
15-05-2022,48
16-05-2022,48
17-05-2022,49
18-05-2022,52
19-05-2022,38
20-05-2022,53
21-05-2022,52
22-05-2022,33
23-05-2022,36
24-05-2022,43
25-05-2022,41
26-05-2022,42
27-05-2022,46
28-05-2022,38
29-05-2022,21
30-05-2022,15
31-05-2022,25
01-06-2022,22
02-06-2022,25
03-06-2022,61
04-06-2022,55
05-06-2022,25
06-06-2022,37
07-06-2022,49
08-06-2022,48
09-06-2022,41
10-06-2022,42
11-06-2022,62
12-06-2022,48
13-06-2022,34
14-06-2022,48
15-06-2022,53
16-06-2022,57
17-06-2022,53
18-06-2022,57
19-06-2022,49
20-06-2022,45
21-06-2022,42
22-06-2022,33
23-06-2022,29
24-06-2022,31
25-06-2022,46
26-06-2022,49
27-06-2022,58
28-06-2022,47
29-06-2022,50
30-06-2022,43
01-07-2022,58
02-07-2022,40
03-07-2022,22
04-07-2022,34
05-07-2022,27
06-07-2022,37
07-07-2022,38
08-07-2022,48
09-07-2022,48
10-07-2022,48
11-07-2022,44
12-07-2022,43
13-07-2022,41
14-07-2022,50
15-07-2022,38
16-07-2022,25
17-07-2022,28
18-07-2022,29
19-07-2022,39
20-07-2022,41
21-07-2022,22
22-07-2022,40
23-07-2022,22
24-07-2022,13
25-07-2022,16
26-07-2022,9
27-07-2022,8
28-07-2022,5
29-07-2022,10
30-07-2022,27
31-07-2022,30
01-08-2022,39
02-08-2022,33
03-08-2022,35
04-08-2022,37
05-08-2022,40
06-08-2022,28
07-08-2022,26
08-08-2022,30
09-08-2022,20
10-08-2022,16
11-08-2022,17
12-08-2022,24
13-08-2022,27
14-08-2022,32
15-08-2022,33
16-08-2022,42
17-08-2022,35
18-08-2022,36
19-08-2022,11
20-08-2022,24
21-08-2022,26
22-08-2022,30
23-08-2022,44
24-08-2022,38
25-08-2022,34
26-08-2022,31
27-08-2022,40
28-08-2022,41
29-08-2022,29
30-08-2022,17
31-08-2022,36
01-09-2022,40
02-09-2022,38
03-09-2022,37
04-09-2022,30
05-09-2022,18
06-09-2022,37
07-09-2022,36
08-09-2022,34
09-09-2022,34
10-09-2022,30
11-09-2022,29
12-09-2022,40
13-09-2022,46
14-09-2022,42
15-09-2022,31
16-09-2022,21
17-09-2022,42
18-09-2022,39
19-09-2022,39
20-09-2022,35
21-09-2022,38
22-09-2022,28
23-09-2022,14
24-09-2022,22
25-09-2022,27
26-09-2022,40
27-09-2022,38
28-09-2022,26
29-09-2022,32
30-09-2022,37
01-10-2022,39
02-10-2022,31
03-10-2022,40
04-10-2022,39
05-10-2022,33
06-10-2022,27
07-10-2022,15
08-10-2022,23
09-10-2022,25
10-10-2022,30
11-10-2022,16
12-10-2022,18
13-10-2022,31
14-10-2022,34
15-10-2022,29
16-10-2022,21
17-10-2022,45
18-10-2022,36
19-10-2022,36
20-10-2022,27
21-10-2022,32
22-10-2022,16
23-10-2022,18
24-10-2022,31
25-10-2022,36
26-10-2022,43
27-10-2022,44
28-10-2022,43
29-10-2022,45
30-10-2022,65
31-10-2022,25
01-11-2022,32
02-11-2022,34
03-11-2022,23
04-11-2022,21
05-11-2022,23
06-11-2022,20
07-11-2022,28
08-11-2022,30
09-11-2022,18
10-11-2022,23
11-11-2022,30
12-11-2022,28
13-11-2022,33
14-11-2022,35
15-11-2022,30
16-11-2022,33
17-11-2022,35
18-11-2022,32
19-11-2022,34
20-11-2022,26
21-11-2022,28
22-11-2022,33
23-11-2022,35
24-11-2022,30
25-11-2022,33
26-11-2022,35
27-11-2022,32
28-11-2022,34
29-11-2022,26
30-11-2022,23
01-12-2022,13
02-12-2022,32
03-12-2022,20
04-12-2022,20
05-12-2022,13
06-12-2022,19
07-12-2022,46
08-12-2022,72
09-12-2022,13
10-12-2022,87
11-12-2022,24
12-12-2022,65
13-12-2022,42
14-12-2022,29
15-12-2022,18
16-12-2022,37
17-12-2022,11
18-12-2022,34
19-12-2022,54
20-12-2022,44
21-12-2022,36
22-12-2022,42
23-12-2022,15
24-12-2022,17
25-12-2022,27
26-12-2022,22
27-12-2022,17
28-12-2022,13
29-12-2022,15
30-12-2022,15
31-12-2022,23
