Tiempo UTC-4,Registros validados
01-04-2022,37
02-04-2022,55
03-04-2022,52
04-04-2022,46
05-04-2022,38
06-04-2022,42
07-04-2022,40
08-04-2022,32
09-04-2022,35
10-04-2022,17
11-04-2022,19
12-04-2022,25
13-04-2022,41
14-04-2022,51
15-04-2022,16
16-04-2022,27
17-04-2022,25
18-04-2022,37
19-04-2022,34
20-04-2022,26
21-04-2022,30
22-04-2022,23
23-04-2022,37
24-04-2022,36
25-04-2022,40
26-04-2022,32
27-04-2022,13
28-04-2022,16
29-04-2022,30
30-04-2022,21
01-05-2022,28
02-05-2022,36
03-05-2022,36
04-05-2022,52
05-05-2022,43
06-05-2022,40
07-05-2022,52
08-05-2022,12
09-05-2022,18
10-05-2022,29
11-05-2022,42
12-05-2022,27
13-05-2022,32
14-05-2022,38
15-05-2022,39
16-05-2022,50
17-05-2022,43
18-05-2022,51
19-05-2022,24
20-05-2022,21
21-05-2022,15
22-05-2022,22
23-05-2022,19
24-05-2022,15
25-05-2022,12
26-05-2022,32
27-05-2022,21
28-05-2022,25
29-05-2022,20
30-05-2022,46
31-05-2022,44
01-06-2022,16
02-06-2022,17
03-06-2022,39
04-06-2022,35
05-06-2022,11
06-06-2022,17
07-06-2022,17
08-06-2022,37
09-06-2022,16
10-06-2022,26
11-06-2022,27
12-06-2022,25
13-06-2022,38
14-06-2022,58
15-06-2022,13
16-06-2022,12
17-06-2022,15
18-06-2022,47
19-06-2022,61
20-06-2022,41
21-06-2022,13
22-06-2022,13
23-06-2022,8
24-06-2022,22
25-06-2022,41
26-06-2022,33
27-06-2022,10
28-06-2022,12
29-06-2022,28
30-06-2022,21
01-07-2022,22
02-07-2022,9
03-07-2022,16
04-07-2022,12
05-07-2022,18
06-07-2022,20
07-07-2022,31
08-07-2022,29
09-07-2022,12
10-07-2022,4
11-07-2022,8
12-07-2022,11
13-07-2022,11
14-07-2022,4
15-07-2022,3
16-07-2022,5
17-07-2022,11
18-07-2022,16
19-07-2022,26
20-07-2022,20
21-07-2022,20
22-07-2022,26
23-07-2022,25
24-07-2022,20
25-07-2022,33
26-07-2022,41
27-07-2022,24
28-07-2022,19
29-07-2022,32
30-07-2022,48
31-07-2022,28
01-08-2022,29
02-08-2022,22
03-08-2022,10
04-08-2022,16
05-08-2022,27
06-08-2022,27
07-08-2022,14
08-08-2022,12
09-08-2022,26
10-08-2022,28
11-08-2022,22
12-08-2022,15
13-08-2022,19
14-08-2022,33
15-08-2022,12
16-08-2022,17
17-08-2022,18
18-08-2022,19
19-08-2022,28
20-08-2022,13
21-08-2022,28
22-08-2022,23
23-08-2022,25
24-08-2022,21
25-08-2022,18
26-08-2022,18
27-08-2022,11
28-08-2022,14
29-08-2022,28
30-08-2022,34
31-08-2022,14
01-09-2022,14
02-09-2022,27
03-09-2022,29
04-09-2022,22
05-09-2022,24
06-09-2022,27
07-09-2022,14
08-09-2022,10
09-09-2022,13
10-09-2022,16
11-09-2022,12
12-09-2022,23
13-09-2022,13
14-09-2022,16
15-09-2022,34
16-09-2022,38
17-09-2022,13
18-09-2022,13
19-09-2022,18
20-09-2022,16
21-09-2022,13
22-09-2022,19
23-09-2022,44
24-09-2022,14
25-09-2022,16
26-09-2022,18
27-09-2022,23
28-09-2022,29
29-09-2022,21
30-09-2022,16
01-10-2022,35
02-10-2022,24
03-10-2022,32
04-10-2022,18
05-10-2022,13
06-10-2022,15
07-10-2022,18
08-10-2022,16
09-10-2022,20
10-10-2022,24
11-10-2022,29
12-10-2022,23
13-10-2022,28
14-10-2022,25
15-10-2022,34
16-10-2022,34
17-10-2022,28
18-10-2022,36
19-10-2022,21
20-10-2022,25
21-10-2022,24
22-10-2022,31
23-10-2022,33
24-10-2022,29
25-10-2022,26
26-10-2022,26
27-10-2022,29
28-10-2022,31
29-10-2022,24
30-10-2022,21
31-10-2022,23
01-11-2022,34
02-11-2022,44
03-11-2022,41
04-11-2022,49
05-11-2022,40
06-11-2022,29
07-11-2022,34
08-11-2022,20
09-11-2022,15
10-11-2022,27
11-11-2022,16
12-11-2022,11
13-11-2022,13
14-11-2022,28
15-11-2022,38
16-11-2022,25
17-11-2022,30
18-11-2022,24
19-11-2022,28
20-11-2022,29
21-11-2022,37
22-11-2022,41
23-11-2022,49
24-11-2022,31
25-11-2022,28
26-11-2022,42
27-11-2022,36
28-11-2022,30
29-11-2022,24
30-11-2022,23
01-12-2022,37
02-12-2022,50
03-12-2022,42
04-12-2022,52
05-12-2022,44
06-12-2022,43
07-12-2022,46
08-12-2022,38
09-12-2022,26
10-12-2022,27
11-12-2022,30
12-12-2022,26
13-12-2022,30
14-12-2022,43
15-12-2022,44
16-12-2022,27
17-12-2022,24
18-12-2022,34
19-12-2022,39
20-12-2022,36
21-12-2022,31
22-12-2022,44
23-12-2022,30
24-12-2022,49
25-12-2022,30
26-12-2022,25
27-12-2022,31
28-12-2022,41
29-12-2022,34
30-12-2022,26
31-12-2022,22
