Tiempo UTC-4,Registros validados
02-04-2022,38
03-04-2022,31
04-04-2022,32
05-04-2022,27
06-04-2022,34
07-04-2022,34
08-04-2022,33
09-04-2022,29
10-04-2022,24
11-04-2022,36
12-04-2022,32
13-04-2022,44
14-04-2022,22
15-04-2022,30
16-04-2022,26
17-04-2022,39
18-04-2022,35
19-04-2022,42
20-04-2022,40
21-04-2022,34
22-04-2022,30
23-04-2022,28
24-04-2022,36
25-04-2022,29
26-04-2022,40
27-04-2022,52
28-04-2022,23
29-04-2022,22
30-04-2022,48
01-05-2022,39
02-05-2022,34
03-05-2022,37
04-05-2022,55
05-05-2022,58
06-05-2022,35
07-05-2022,40
08-05-2022,35
09-05-2022,56
10-05-2022,33
11-05-2022,47
12-05-2022,34
13-05-2022,34
14-05-2022,44
15-05-2022,31
16-05-2022,28
17-05-2022,34
18-05-2022,38
19-05-2022,52
20-05-2022,43
21-05-2022,33
22-05-2022,34
23-05-2022,49
24-05-2022,28
25-05-2022,44
26-05-2022,26
27-05-2022,30
28-05-2022,45
29-05-2022,42
30-05-2022,36
31-05-2022,41
01-06-2022,36
02-06-2022,36
03-06-2022,33
04-06-2022,37
05-06-2022,55
06-06-2022,52
07-06-2022,46
08-06-2022,38
09-06-2022,42
10-06-2022,40
11-06-2022,32
12-06-2022,35
13-06-2022,17
14-06-2022,19
15-06-2022,25
16-06-2022,36
17-06-2022,39
18-06-2022,36
19-06-2022,32
20-06-2022,23
21-06-2022,13
22-06-2022,15
23-06-2022,9
24-06-2022,16
25-06-2022,16
26-06-2022,13
27-06-2022,21
28-06-2022,15
29-06-2022,16
30-06-2022,13
01-07-2022,13
02-07-2022,16
03-07-2022,13
04-07-2022,11
05-07-2022,16
06-07-2022,12
07-07-2022,21
08-07-2022,17
09-07-2022,10
10-07-2022,14
11-07-2022,17
12-07-2022,20
13-07-2022,18
14-07-2022,17
15-07-2022,18
16-07-2022,14
17-07-2022,13
18-07-2022,11
19-07-2022,31
20-07-2022,49
21-07-2022,45
22-07-2022,27
23-07-2022,23
24-07-2022,34
25-07-2022,38
26-07-2022,42
27-07-2022,22
28-07-2022,28
29-07-2022,38
30-07-2022,33
31-07-2022,22
01-08-2022,24
02-08-2022,37
03-08-2022,31
04-08-2022,30
05-08-2022,48
06-08-2022,38
07-08-2022,51
08-08-2022,46
09-08-2022,46
10-08-2022,75
11-08-2022,39
12-08-2022,35
13-08-2022,57
14-08-2022,50
15-08-2022,43
16-08-2022,48
17-08-2022,46
18-08-2022,22
19-08-2022,32
20-08-2022,31
21-08-2022,45
22-08-2022,32
23-08-2022,32
24-08-2022,41
25-08-2022,34
26-08-2022,48
27-08-2022,69
28-08-2022,19
29-08-2022,31
30-08-2022,52
31-08-2022,38
01-09-2022,31
02-09-2022,31
03-09-2022,31
04-09-2022,38
05-09-2022,61
06-09-2022,47
07-09-2022,57
08-09-2022,31
09-09-2022,53
10-09-2022,57
11-09-2022,59
12-09-2022,47
13-09-2022,53
14-09-2022,41
15-09-2022,43
16-09-2022,42
17-09-2022,30
18-09-2022,20
19-09-2022,35
20-09-2022,35
21-09-2022,37
22-09-2022,31
23-09-2022,24
24-09-2022,31
25-09-2022,45
26-09-2022,43
27-09-2022,49
28-09-2022,47
29-09-2022,43
30-09-2022,33
01-10-2022,44
02-10-2022,55
03-10-2022,11
04-10-2022,25
05-10-2022,29
06-10-2022,15
07-10-2022,18
08-10-2022,44
09-10-2022,68
10-10-2022,75
11-10-2022,67
12-10-2022,40
13-10-2022,34
14-10-2022,34
15-10-2022,45
16-10-2022,30
17-10-2022,18
18-10-2022,21
19-10-2022,31
20-10-2022,27
21-10-2022,28
22-10-2022,26
23-10-2022,44
24-10-2022,22
25-10-2022,32
26-10-2022,75
27-10-2022,43
28-10-2022,66
29-10-2022,35
30-10-2022,75
31-10-2022,35
01-11-2022,11
02-11-2022,19
03-11-2022,12
04-11-2022,15
05-11-2022,22
06-11-2022,26
07-11-2022,22
08-11-2022,33
09-11-2022,62
10-11-2022,35
11-11-2022,30
12-11-2022,23
13-11-2022,23
14-11-2022,16
15-11-2022,21
16-11-2022,31
17-11-2022,38
18-11-2022,31
19-11-2022,39
20-11-2022,40
21-11-2022,47
22-11-2022,25
23-11-2022,21
24-11-2022,27
25-11-2022,35
26-11-2022,49
27-11-2022,44
28-11-2022,34
29-11-2022,23
30-11-2022,34
01-12-2022,33
02-12-2022,27
03-12-2022,31
04-12-2022,17
05-12-2022,29
06-12-2022,8
07-12-2022,12
08-12-2022,18
09-12-2022,9
10-12-2022,9
11-12-2022,15
12-12-2022,30
13-12-2022,28
14-12-2022,27
15-12-2022,20
16-12-2022,34
17-12-2022,30
18-12-2022,36
19-12-2022,8
20-12-2022,18
21-12-2022,28
22-12-2022,12
23-12-2022,19
24-12-2022,29
25-12-2022,17
26-12-2022,44
27-12-2022,14
28-12-2022,26
29-12-2022,24
30-12-2022,12
31-12-2022,15
