Tiempo UTC-4,Registros validados
01-04-2022,92
02-04-2022,59
03-04-2022,60
04-04-2022,71
05-04-2022,76
06-04-2022,97
07-04-2022,92
08-04-2022,83
09-04-2022,56
10-04-2022,37
11-04-2022,48
12-04-2022,49
13-04-2022,78
14-04-2022,71
15-04-2022,29
16-04-2022,51
17-04-2022,62
18-04-2022,66
19-04-2022,48
20-04-2022,58
21-04-2022,63
22-04-2022,85
23-04-2022,64
24-04-2022,53
25-04-2022,52
26-04-2022,30
27-04-2022,34
28-04-2022,75
29-04-2022,87
30-04-2022,60
01-05-2022,60
02-05-2022,72
03-05-2022,89
04-05-2022,110
05-05-2022,91
06-05-2022,95
07-05-2022,57
08-05-2022,15
09-05-2022,62
10-05-2022,95
11-05-2022,78
12-05-2022,82
13-05-2022,61
14-05-2022,96
15-05-2022,62
16-05-2022,94
17-05-2022,101
18-05-2022,76
19-05-2022,34
20-05-2022,67
21-05-2022,96
22-05-2022,70
23-05-2022,106
24-05-2022,68
25-05-2022,91
26-05-2022,79
27-05-2022,89
28-05-2022,77
29-05-2022,53
30-05-2022,71
31-05-2022,52
01-06-2022,24
02-06-2022,31
03-06-2022,74
04-06-2022,42
05-06-2022,22
06-06-2022,57
07-06-2022,75
08-06-2022,54
09-06-2022,87
10-06-2022,100
11-06-2022,98
12-06-2022,76
13-06-2022,84
14-06-2022,77
15-06-2022,36
16-06-2022,22
17-06-2022,71
18-06-2022,86
19-06-2022,78
20-06-2022,57
21-06-2022,16
22-06-2022,17
23-06-2022,12
24-06-2022,38
25-06-2022,51
26-06-2022,41
27-06-2022,19
28-06-2022,38
29-06-2022,47
30-06-2022,51
01-07-2022,36
02-07-2022,21
03-07-2022,37
04-07-2022,50
05-07-2022,58
06-07-2022,44
07-07-2022,70
08-07-2022,43
09-07-2022,21
10-07-2022,4
11-07-2022,9
12-07-2022,43
13-07-2022,16
14-07-2022,5
15-07-2022,23
16-07-2022,21
17-07-2022,42
18-07-2022,35
19-07-2022,57
20-07-2022,39
21-07-2022,27
22-07-2022,34
23-07-2022,31
24-07-2022,23
25-07-2022,29
26-07-2022,43
27-07-2022,32
28-07-2022,30
29-07-2022,50
30-07-2022,30
31-07-2022,27
01-08-2022,42
02-08-2022,16
03-08-2022,17
04-08-2022,50
05-08-2022,47
06-08-2022,31
07-08-2022,9
08-08-2022,31
09-08-2022,47
10-08-2022,46
11-08-2022,40
12-08-2022,25
13-08-2022,36
14-08-2022,27
15-08-2022,14
16-08-2022,40
17-08-2022,24
18-08-2022,37
19-08-2022,93
20-08-2022,52
21-08-2022,35
22-08-2022,36
23-08-2022,47
24-08-2022,56
25-08-2022,65
26-08-2022,45
27-08-2022,24
28-08-2022,42
29-08-2022,52
30-08-2022,49
31-08-2022,19
01-09-2022,19
02-09-2022,37
03-09-2022,42
04-09-2022,42
05-09-2022,53
06-09-2022,51
07-09-2022,16
08-09-2022,19
09-09-2022,23
10-09-2022,20
11-09-2022,15
12-09-2022,30
13-09-2022,18
14-09-2022,38
15-09-2022,53
16-09-2022,30
17-09-2022,14
18-09-2022,17
19-09-2022,24
20-09-2022,20
21-09-2022,21
22-09-2022,49
23-09-2022,46
24-09-2022,21
25-09-2022,21
26-09-2022,39
27-09-2022,35
28-09-2022,23
29-09-2022,27
30-09-2022,49
01-10-2022,59
02-10-2022,67
03-10-2022,37
04-10-2022,16
05-10-2022,16
06-10-2022,28
07-10-2022,58
08-10-2022,29
09-10-2022,35
10-10-2022,33
11-10-2022,50
12-10-2022,51
13-10-2022,51
14-10-2022,81
15-10-2022,59
16-10-2022,48
17-10-2022,28
18-10-2022,30
19-10-2022,21
20-10-2022,38
21-10-2022,55
22-10-2022,58
23-10-2022,32
24-10-2022,45
25-10-2022,18
26-10-2022,36
27-10-2022,47
28-10-2022,42
29-10-2022,44
30-10-2022,25
31-10-2022,49
01-11-2022,59
02-11-2022,63
03-11-2022,58
04-11-2022,50
05-11-2022,48
06-11-2022,43
07-11-2022,50
08-11-2022,25
09-11-2022,15
10-11-2022,27
11-11-2022,20
12-11-2022,13
13-11-2022,25
14-11-2022,63
15-11-2022,47
16-11-2022,39
17-11-2022,39
18-11-2022,40
19-11-2022,32
20-11-2022,33
21-11-2022,50
22-11-2022,38
23-11-2022,27
24-11-2022,47
25-11-2022,43
26-11-2022,53
27-11-2022,32
28-11-2022,24
29-11-2022,9
30-11-2022,11
01-12-2022,23
02-12-2022,39
03-12-2022,44
04-12-2022,52
05-12-2022,56
06-12-2022,55
07-12-2022,54
08-12-2022,36
09-12-2022,25
10-12-2022,29
11-12-2022,30
12-12-2022,28
13-12-2022,38
14-12-2022,50
15-12-2022,65
16-12-2022,27
17-12-2022,15
18-12-2022,33
19-12-2022,33
20-12-2022,42
21-12-2022,46
22-12-2022,40
23-12-2022,45
24-12-2022,57
25-12-2022,30
26-12-2022,25
27-12-2022,47
28-12-2022,47
29-12-2022,51
30-12-2022,23
31-12-2022,23
