Tiempo UTC-4,Registros validados
01-04-2022,27
02-04-2022,23
03-04-2022,15
04-04-2022,21
05-04-2022,22
06-04-2022,20
07-04-2022,26
08-04-2022,33
09-04-2022,21
10-04-2022,24
11-04-2022,20
12-04-2022,12
13-04-2022,34
14-04-2022,32
15-04-2022,54
16-04-2022,21
17-04-2022,21
18-04-2022,32
19-04-2022,43
20-04-2022,12
21-04-2022,24
22-04-2022,17
23-04-2022,34
24-04-2022,52
25-04-2022,17
26-04-2022,34
27-04-2022,52
28-04-2022,12
29-04-2022,34
30-04-2022,32
01-05-2022,54
02-05-2022,21
03-05-2022,21
04-05-2022,32
05-05-2022,43
06-05-2022,12
07-05-2022,24
08-05-2022,17
09-05-2022,34
10-05-2022,52
11-05-2022,17
12-05-2022,34
13-05-2022,52
14-05-2022,12
15-05-2022,34
16-05-2022,32
17-05-2022,54
18-05-2022,21
19-05-2022,21
20-05-2022,32
21-05-2022,43
22-05-2022,12
23-05-2022,24
24-05-2022,17
25-05-2022,34
26-05-2022,52
27-05-2022,17
28-05-2022,34
29-05-2022,52
30-05-2022,12
31-05-2022,34
01-06-2022,32
02-06-2022,54
03-06-2022,21
04-06-2022,21
05-06-2022,32
06-06-2022,43
07-06-2022,12
08-06-2022,24
09-06-2022,17
10-06-2022,34
11-06-2022,52
12-06-2022,12
13-06-2022,34
14-06-2022,32
15-06-2022,54
16-06-2022,21
17-06-2022,21
18-06-2022,32
19-06-2022,43
20-06-2022,12
21-06-2022,24
22-06-2022,17
23-06-2022,34
24-06-2022,17
25-06-2022,12
26-06-2022,16
27-06-2022,28
28-06-2022,17
29-06-2022,21
30-06-2022,18
01-07-2022,28
02-07-2022,20
03-07-2022,21
04-07-2022,24
05-07-2022,20
06-07-2022,18
07-07-2022,12
08-07-2022,16
09-07-2022,25
10-07-2022,21
11-07-2022,17
12-07-2022,17
13-07-2022,24
14-07-2022,17
15-07-2022,10
16-07-2022,16
17-07-2022,32
18-07-2022,
19-07-2022,
20-07-2022,17
21-07-2022,12
22-07-2022,16
23-07-2022,28
24-07-2022,17
25-07-2022,21
26-07-2022,18
27-07-2022,28
28-07-2022,20
29-07-2022,21
30-07-2022,24
31-07-2022,20
01-08-2022,18
02-08-2022,12
03-08-2022,16
04-08-2022,25
05-08-2022,21
06-08-2022,17
07-08-2022,17
08-08-2022,24
09-08-2022,17
10-08-2022,10
11-08-2022,16
12-08-2022,32
13-08-2022,35
14-08-2022,22
15-08-2022,19
16-08-2022,25
17-08-2022,19
18-08-2022,18
19-08-2022,18
20-08-2022,27
21-08-2022,31
22-08-2022,27
23-08-2022,19
24-08-2022,11
25-08-2022,11
26-08-2022,14
27-08-2022,6
28-08-2022,6
29-08-2022,7
30-08-2022,14
31-08-2022,10
01-09-2022,10
02-09-2022,13
03-09-2022,14
04-09-2022,20
05-09-2022,21
06-09-2022,16
07-09-2022,8
08-09-2022,11
09-09-2022,17
10-09-2022,18
11-09-2022,17
12-09-2022,20
13-09-2022,20
14-09-2022,13
15-09-2022,13
16-09-2022,6
17-09-2022,13
18-09-2022,12
19-09-2022,17
20-09-2022,17
21-09-2022,18
22-09-2022,15
23-09-2022,20
24-09-2022,16
25-09-2022,11
26-09-2022,11
27-09-2022,15
28-09-2022,16
29-09-2022,14
30-09-2022,35
01-10-2022,28
02-10-2022,23
03-10-2022,24
04-10-2022,18
05-10-2022,22
06-10-2022,18
07-10-2022,16
08-10-2022,6
09-10-2022,12
10-10-2022,11
11-10-2022,12
12-10-2022,12
13-10-2022,14
14-10-2022,18
15-10-2022,24
16-10-2022,21
17-10-2022,29
18-10-2022,22
19-10-2022,10
20-10-2022,32
21-10-2022,10
22-10-2022,8
23-10-2022,13
24-10-2022,14
25-10-2022,15
26-10-2022,12
27-10-2022,13
28-10-2022,24
29-10-2022,26
30-10-2022,24
31-10-2022,22
01-11-2022,17
02-11-2022,19
03-11-2022,24
04-11-2022,26
05-11-2022,25
06-11-2022,27
07-11-2022,21
08-11-2022,17
09-11-2022,16
10-11-2022,17
11-11-2022,14
12-11-2022,21
13-11-2022,9
14-11-2022,16
15-11-2022,18
16-11-2022,17
17-11-2022,14
18-11-2022,17
19-11-2022,18
20-11-2022,16
21-11-2022,16
22-11-2022,15
23-11-2022,20
24-11-2022,21
25-11-2022,22
26-11-2022,20
27-11-2022,22
28-11-2022,21
29-11-2022,24
30-11-2022,22
01-12-2022,18
02-12-2022,19
03-12-2022,21
04-12-2022,21
05-12-2022,22
06-12-2022,24
07-12-2022,25
08-12-2022,23
09-12-2022,26
10-12-2022,28
11-12-2022,31
12-12-2022,41
13-12-2022,45
14-12-2022,34
15-12-2022,18
16-12-2022,16
17-12-2022,18
18-12-2022,14
19-12-2022,17
20-12-2022,18
21-12-2022,17
22-12-2022,19
23-12-2022,15
24-12-2022,16
25-12-2022,23
26-12-2022,12
27-12-2022,26
28-12-2022,30
29-12-2022,26
30-12-2022,25
31-12-2022,24
