Tiempo UTC-4,Registros validados
01-04-2022,32
02-04-2022,26
03-04-2022,29
04-04-2022,32
05-04-2022,35
06-04-2022,35
07-04-2022,33
08-04-2022,35
09-04-2022,27
10-04-2022,29
11-04-2022,21
12-04-2022,25
13-04-2022,30
14-04-2022,34
15-04-2022,25
16-04-2022,39
17-04-2022,46
18-04-2022,43
19-04-2022,50
20-04-2022,45
21-04-2022,38
22-04-2022,41
23-04-2022,40
24-04-2022,41
25-04-2022,35
26-04-2022,21
27-04-2022,33
28-04-2022,38
29-04-2022,30
30-04-2022,37
01-05-2022,40
02-05-2022,32
03-05-2022,31
04-05-2022,36
05-05-2022,30
06-05-2022,36
07-05-2022,14
08-05-2022,20
09-05-2022,30
10-05-2022,36
11-05-2022,41
12-05-2022,32
13-05-2022,26
14-05-2022,26
15-05-2022,32
16-05-2022,19
17-05-2022,10
18-05-2022,10
19-05-2022,16
20-05-2022,25
21-05-2022,25
22-05-2022,25
23-05-2022,30
24-05-2022,22
25-05-2022,23
26-05-2022,32
27-05-2022,37
28-05-2022,35
29-05-2022,23
30-05-2022,17
31-05-2022,21
01-06-2022,12
02-06-2022,11
03-06-2022,13
04-06-2022,14
05-06-2022,15
06-06-2022,24
07-06-2022,23
08-06-2022,13
09-06-2022,24
10-06-2022,21
11-06-2022,24
12-06-2022,19
13-06-2022,27
14-06-2022,28
15-06-2022,16
16-06-2022,16
17-06-2022,13
18-06-2022,18
19-06-2022,27
20-06-2022,25
21-06-2022,26
22-06-2022,26
23-06-2022,38
24-06-2022,28
25-06-2022,25
26-06-2022,27
27-06-2022,25
28-06-2022,32
29-06-2022,26
30-06-2022,29
01-07-2022,32
02-07-2022,35
03-07-2022,35
04-07-2022,33
05-07-2022,35
06-07-2022,27
07-07-2022,29
08-07-2022,21
09-07-2022,25
10-07-2022,30
11-07-2022,34
12-07-2022,25
13-07-2022,39
14-07-2022,46
15-07-2022,43
16-07-2022,50
17-07-2022,45
18-07-2022,38
19-07-2022,41
20-07-2022,40
21-07-2022,41
22-07-2022,35
23-07-2022,21
24-07-2022,33
25-07-2022,38
26-07-2022,30
27-07-2022,37
28-07-2022,40
29-07-2022,32
30-07-2022,31
31-07-2022,36
01-08-2022,30
02-08-2022,36
03-08-2022,14
04-08-2022,20
05-08-2022,30
06-08-2022,36
07-08-2022,41
08-08-2022,32
09-08-2022,26
10-08-2022,26
11-08-2022,32
12-08-2022,19
13-08-2022,10
14-08-2022,10
15-08-2022,16
16-08-2022,25
17-08-2022,25
18-08-2022,25
19-08-2022,30
20-08-2022,22
21-08-2022,23
22-08-2022,32
23-08-2022,37
24-08-2022,35
25-08-2022,23
26-08-2022,17
27-08-2022,21
28-08-2022,12
29-08-2022,11
30-08-2022,13
31-08-2022,14
01-09-2022,15
02-09-2022,24
03-09-2022,23
04-09-2022,13
05-09-2022,24
06-09-2022,21
07-09-2022,24
08-09-2022,19
09-09-2022,27
10-09-2022,28
11-09-2022,16
12-09-2022,16
13-09-2022,13
14-09-2022,18
15-09-2022,27
16-09-2022,25
17-09-2022,26
18-09-2022,26
19-09-2022,38
20-09-2022,28
21-09-2022,25
22-09-2022,27
23-09-2022,25
24-09-2022,32
25-09-2022,26
26-09-2022,29
27-09-2022,32
28-09-2022,35
29-09-2022,35
30-09-2022,33
01-10-2022,35
02-10-2022,27
03-10-2022,29
04-10-2022,21
05-10-2022,25
06-10-2022,30
07-10-2022,34
08-10-2022,25
09-10-2022,39
10-10-2022,46
11-10-2022,43
12-10-2022,50
13-10-2022,45
14-10-2022,38
15-10-2022,41
16-10-2022,40
17-10-2022,41
18-10-2022,35
19-10-2022,21
20-10-2022,33
21-10-2022,38
22-10-2022,30
23-10-2022,37
24-10-2022,40
25-10-2022,32
26-10-2022,31
27-10-2022,36
28-10-2022,30
29-10-2022,36
30-10-2022,14
31-10-2022,20
01-11-2022,30
02-11-2022,36
03-11-2022,41
04-11-2022,32
05-11-2022,26
06-11-2022,26
07-11-2022,32
08-11-2022,19
09-11-2022,10
10-11-2022,10
11-11-2022,16
12-11-2022,25
13-11-2022,25
14-11-2022,25
15-11-2022,30
16-11-2022,22
17-11-2022,23
18-11-2022,32
19-11-2022,37
20-11-2022,35
21-11-2022,23
22-11-2022,17
23-11-2022,21
24-11-2022,12
25-11-2022,11
26-11-2022,13
27-11-2022,14
28-11-2022,15
29-11-2022,24
30-11-2022,23
01-12-2022,13
02-12-2022,24
03-12-2022,21
04-12-2022,24
05-12-2022,19
06-12-2022,27
07-12-2022,28
08-12-2022,16
09-12-2022,16
10-12-2022,13
11-12-2022,18
12-12-2022,27
13-12-2022,25
14-12-2022,26
15-12-2022,26
16-12-2022,38
17-12-2022,28
18-12-2022,25
19-12-2022,27
20-12-2022,25
21-12-2022,32
22-12-2022,26
23-12-2022,29
24-12-2022,32
25-12-2022,35
26-12-2022,35
27-12-2022,33
28-12-2022,35
29-12-2022,23
30-12-2022,21
31-12-2022,22
