Tiempo UTC-4,Registros validados
01-04-2022,32
02-04-2022,35
03-04-2022,34
04-04-2022,32
05-04-2022,30
06-04-2022,36
07-04-2022,31
08-04-2022,54
09-04-2022,42
10-04-2022,31
11-04-2022,35
12-04-2022,28
13-04-2022,31
14-04-2022,46
15-04-2022,44
16-04-2022,33
17-04-2022,39
18-04-2022,42
19-04-2022,50
20-04-2022,55
21-04-2022,44
22-04-2022,20
23-04-2022,40
24-04-2022,33
25-04-2022,46
26-04-2022,26
27-04-2022,25
28-04-2022,34
29-04-2022,18
30-04-2022,15
01-05-2022,27
02-05-2022,37
03-05-2022,38
04-05-2022,43
05-05-2022,42
06-05-2022,51
07-05-2022,50
08-05-2022,51
09-05-2022,87
10-05-2022,71
11-05-2022,72
12-05-2022,18
13-05-2022,19
14-05-2022,41
15-05-2022,48
16-05-2022,25
17-05-2022,2
18-05-2022,3
19-05-2022,7
20-05-2022,19
21-05-2022,20
22-05-2022,7
23-05-2022,9
24-05-2022,10
25-05-2022,23
26-05-2022,43
27-05-2022,40
28-05-2022,37
29-05-2022,19
30-05-2022,16
31-05-2022,13
01-06-2022,24
02-06-2022,31
03-06-2022,29
04-06-2022,28
05-06-2022,37
06-06-2022,58
07-06-2022,64
08-06-2022,43
09-06-2022,31
10-06-2022,40
11-06-2022,55
12-06-2022,57
13-06-2022,28
14-06-2022,33
15-06-2022,57
16-06-2022,58
17-06-2022,37
18-06-2022,45
19-06-2022,33
20-06-2022,17
21-06-2022,16
22-06-2022,9
23-06-2022,5
24-06-2022,32
25-06-2022,52
26-06-2022,37
27-06-2022,30
28-06-2022,21
29-06-2022,29
30-06-2022,11
01-07-2022,8
02-07-2022,5
03-07-2022,9
04-07-2022,25
05-07-2022,46
06-07-2022,52
07-07-2022,50
08-07-2022,39
09-07-2022,12
10-07-2022,12
11-07-2022,30
12-07-2022,43
13-07-2022,46
14-07-2022,39
15-07-2022,30
16-07-2022,43
17-07-2022,39
18-07-2022,14
19-07-2022,23
20-07-2022,27
21-07-2022,10
22-07-2022,15
23-07-2022,42
24-07-2022,55
25-07-2022,45
26-07-2022,66
27-07-2022,35
28-07-2022,12
29-07-2022,21
30-07-2022,27
31-07-2022,37
01-08-2022,45
02-08-2022,46
03-08-2022,43
04-08-2022,37
05-08-2022,43
06-08-2022,35
07-08-2022,10
08-08-2022,29
09-08-2022,41
10-08-2022,29
11-08-2022,43
12-08-2022,35
13-08-2022,26
14-08-2022,35
15-08-2022,27
16-08-2022,11
17-08-2022,4
18-08-2022,11
19-08-2022,21
20-08-2022,34
21-08-2022,30
22-08-2022,40
23-08-2022,39
24-08-2022,36
25-08-2022,20
26-08-2022,24
27-08-2022,47
28-08-2022,32
29-08-2022,22
30-08-2022,19
31-08-2022,14
01-09-2022,28
02-09-2022,22
03-09-2022,19
04-09-2022,15
05-09-2022,35
06-09-2022,39
07-09-2022,38
08-09-2022,31
09-09-2022,13
10-09-2022,21
11-09-2022,40
12-09-2022,41
13-09-2022,29
14-09-2022,16
15-09-2022,14
16-09-2022,44
17-09-2022,28
18-09-2022,19
19-09-2022,22
20-09-2022,36
21-09-2022,52
22-09-2022,70
23-09-2022,49
24-09-2022,27
25-09-2022,12
26-09-2022,22
27-09-2022,51
28-09-2022,54
29-09-2022,43
30-09-2022,37
01-10-2022,44
02-10-2022,57
03-10-2022,50
04-10-2022,37
05-10-2022,48
06-10-2022,42
07-10-2022,37
08-10-2022,45
09-10-2022,52
10-10-2022,42
11-10-2022,15
12-10-2022,39
13-10-2022,29
14-10-2022,25
15-10-2022,38
16-10-2022,34
17-10-2022,29
18-10-2022,24
19-10-2022,39
20-10-2022,47
21-10-2022,39
22-10-2022,35
23-10-2022,38
24-10-2022,45
25-10-2022,56
26-10-2022,65
27-10-2022,51
28-10-2022,42
29-10-2022,54
30-10-2022,51
31-10-2022,41
01-11-2022,27
02-11-2022,39
03-11-2022,19
04-11-2022,26
05-11-2022,35
06-11-2022,40
07-11-2022,31
08-11-2022,21
09-11-2022,32
10-11-2022,35
11-11-2022,34
12-11-2022,32
13-11-2022,30
14-11-2022,36
15-11-2022,31
16-11-2022,54
17-11-2022,42
18-11-2022,31
19-11-2022,35
20-11-2022,28
21-11-2022,31
22-11-2022,46
23-11-2022,44
24-11-2022,33
25-11-2022,39
26-11-2022,42
27-11-2022,50
28-11-2022,55
29-11-2022,44
30-11-2022,20
01-12-2022,40
02-12-2022,33
03-12-2022,46
04-12-2022,26
05-12-2022,25
06-12-2022,34
07-12-2022,18
08-12-2022,15
09-12-2022,27
10-12-2022,37
11-12-2022,38
12-12-2022,43
13-12-2022,42
14-12-2022,51
15-12-2022,50
16-12-2022,51
17-12-2022,87
18-12-2022,71
19-12-2022,72
20-12-2022,18
21-12-2022,19
22-12-2022,41
23-12-2022,48
24-12-2022,25
25-12-2022,2
26-12-2022,3
27-12-2022,7
28-12-2022,19
29-12-2022,20
30-12-2022,7
31-12-2022,12
